2026-06-13 21:30:05,57981
2026-06-13 21:30:07,57981
2026-06-13 21:30:09,57981
2026-06-13 21:30:11,57981
2026-06-13 21:30:13,57981
2026-06-13 21:30:15,57981
2026-06-13 21:30:18,57981
2026-06-13 21:30:20,57981
2026-06-13 21:30:22,57981
2026-06-13 21:30:24,57981
2026-06-13 21:30:26,62627
2026-06-13 21:30:28,62737
2026-06-13 21:30:30,64021
2026-06-13 21:30:32,64211
2026-06-13 21:30:34,64239
2026-06-13 21:30:36,64335
2026-06-13 21:30:38,64335
2026-06-13 21:30:40,64335
2026-06-13 21:30:42,64335
2026-06-13 21:30:44,64373
2026-06-13 21:30:46,64399
2026-06-13 21:30:48,64401
2026-06-13 21:30:50,64401
2026-06-13 21:30:52,64401
2026-06-13 21:30:54,64401
2026-06-13 21:30:56,64401
2026-06-13 21:30:58,64401
2026-06-13 21:31:00,64401
2026-06-13 21:31:02,64401
2026-06-13 21:31:04,64401
2026-06-13 21:31:07,64401
2026-06-13 21:31:09,64401
2026-06-13 21:31:11,64401
2026-06-13 21:31:13,64401
2026-06-13 21:31:15,64401
2026-06-13 21:31:17,64401
2026-06-13 21:31:19,64401
2026-06-13 21:31:21,64401
2026-06-13 21:31:23,64401
2026-06-13 21:31:25,64401
2026-06-13 21:31:27,64401
2026-06-13 21:31:29,64401
2026-06-13 21:31:31,64401
2026-06-13 21:31:33,64401
2026-06-13 21:31:35,64401
2026-06-13 21:31:37,64401
2026-06-13 21:31:39,64401
2026-06-13 21:31:41,64401
2026-06-13 21:31:43,64401
2026-06-13 21:31:45,64401
2026-06-13 21:31:47,64401
2026-06-13 21:31:49,64401
2026-06-13 21:31:51,64401
2026-06-13 21:31:53,64401
2026-06-13 21:31:56,64401
2026-06-13 21:31:58,64401
2026-06-13 21:32:00,64401
2026-06-13 21:32:02,64401
2026-06-13 21:32:04,64401
2026-06-13 21:32:06,64401
2026-06-13 21:32:08,64401
2026-06-13 21:32:10,64401
2026-06-13 21:32:12,64401
2026-06-13 21:32:14,64401
2026-06-13 21:32:16,64401
2026-06-13 21:32:18,64401
2026-06-13 21:32:20,64401
2026-06-13 21:32:22,64401
2026-06-13 21:32:24,64401
2026-06-13 21:32:26,64401
2026-06-13 21:32:28,64401
2026-06-13 21:32:30,64401
2026-06-13 21:32:32,64401
2026-06-13 21:32:34,64401
2026-06-13 21:32:36,64401
2026-06-13 21:32:38,64401
2026-06-13 21:32:40,64401
2026-06-13 21:32:43,64401
2026-06-13 21:32:45,64401
2026-06-13 21:32:47,64401
2026-06-13 21:32:49,64401
2026-06-13 21:32:51,64401
2026-06-13 21:32:53,64401
2026-06-13 21:32:55,64401
2026-06-13 21:32:57,64401
2026-06-13 21:32:59,64401
2026-06-13 21:33:01,64401
2026-06-13 21:33:03,64401
2026-06-13 21:33:05,64401
2026-06-13 21:33:07,64401
2026-06-13 21:33:09,64401
2026-06-13 21:33:11,64401
2026-06-13 21:33:13,64401
2026-06-13 21:33:15,64401
2026-06-13 21:33:17,64401
2026-06-13 21:33:19,64401
2026-06-13 21:33:21,64401
2026-06-13 21:33:23,64401
2026-06-13 21:33:25,64401
2026-06-13 21:33:27,64401
2026-06-13 21:33:29,64401
2026-06-13 21:33:32,64401
2026-06-13 21:33:34,64401
2026-06-13 21:33:36,64401
2026-06-13 21:33:38,64401
2026-06-13 21:33:40,64401
2026-06-13 21:33:42,64401
2026-06-13 21:33:44,64401
2026-06-13 21:33:46,64401
2026-06-13 21:33:48,64401
2026-06-13 21:33:50,64401
2026-06-13 21:33:52,64401
2026-06-13 21:33:54,64401
2026-06-13 21:33:56,64401
2026-06-13 21:33:58,64401
2026-06-13 21:34:00,64401
2026-06-13 21:34:02,64401
2026-06-13 21:34:04,64401
2026-06-13 21:34:06,64401
2026-06-13 21:34:08,64401
2026-06-13 21:34:10,64401
2026-06-13 21:34:12,64401
2026-06-13 21:34:14,64401
2026-06-13 21:34:16,64401
2026-06-13 21:34:18,64401
2026-06-13 21:34:21,64401
2026-06-13 21:34:23,64401
2026-06-13 21:34:25,64401
2026-06-13 21:34:27,64401
2026-06-13 21:34:29,64401
2026-06-13 21:34:31,64401
2026-06-13 21:34:33,64401
2026-06-13 21:34:35,64401
2026-06-13 21:34:37,64401
2026-06-13 21:34:39,64401
2026-06-13 21:34:41,64401
2026-06-13 21:34:43,64401
2026-06-13 21:34:45,64401
2026-06-13 21:34:47,64401
2026-06-13 21:34:49,64401
2026-06-13 21:34:51,64401
2026-06-13 21:34:53,64401
2026-06-13 21:34:55,64401
2026-06-13 21:34:57,64401
2026-06-13 21:34:59,64401
2026-06-13 21:35:01,64401
2026-06-13 21:35:03,64401
2026-06-13 21:35:06,64401
2026-06-13 21:35:08,64401
2026-06-13 21:35:10,64401
2026-06-13 21:35:12,64401
