2026-06-15 10:21:34,54745
2026-06-15 10:21:36,54745
2026-06-15 10:21:38,54745
2026-06-15 10:21:40,54745
2026-06-15 10:21:42,54745
2026-06-15 10:21:44,54745
2026-06-15 10:21:46,54745
2026-06-15 10:21:48,54745
2026-06-15 10:21:50,54745
2026-06-15 10:21:52,54745
2026-06-15 10:21:54,59435
2026-06-15 10:21:56,59435
2026-06-15 10:21:59,59435
2026-06-15 10:22:01,59441
2026-06-15 10:22:03,59203
2026-06-15 10:22:05,59349
2026-06-15 10:22:07,59499
2026-06-15 10:22:09,59501
2026-06-15 10:22:11,59503
2026-06-15 10:22:13,59503
2026-06-15 10:22:15,59503
2026-06-15 10:22:17,59503
2026-06-15 10:22:19,59503
2026-06-15 10:22:21,59503
2026-06-15 10:22:23,59503
2026-06-15 10:22:25,59503
2026-06-15 10:22:27,59503
2026-06-15 10:22:29,59503
2026-06-15 10:22:31,59505
2026-06-15 10:22:33,59505
2026-06-15 10:22:35,59505
2026-06-15 10:22:37,59505
2026-06-15 10:22:39,59505
2026-06-15 10:22:41,59505
2026-06-15 10:22:43,59505
2026-06-15 10:22:45,59505
2026-06-15 10:22:48,59505
2026-06-15 10:22:50,59505
2026-06-15 10:22:52,59505
2026-06-15 10:22:54,59505
2026-06-15 10:22:56,59505
2026-06-15 10:22:58,59505
2026-06-15 10:23:00,59505
2026-06-15 10:23:02,59505
2026-06-15 10:23:04,59505
2026-06-15 10:23:06,59505
2026-06-15 10:23:08,59505
2026-06-15 10:23:10,59505
2026-06-15 10:23:12,59505
2026-06-15 10:23:14,59505
2026-06-15 10:23:16,59505
2026-06-15 10:23:18,59505
2026-06-15 10:23:20,59505
2026-06-15 10:23:22,59505
2026-06-15 10:23:24,59505
2026-06-15 10:23:26,59505
2026-06-15 10:23:28,59505
2026-06-15 10:23:30,59505
2026-06-15 10:23:32,59505
2026-06-15 10:23:34,59505
2026-06-15 10:23:37,59505
2026-06-15 10:23:39,59505
2026-06-15 10:23:41,59505
2026-06-15 10:23:43,59505
2026-06-15 10:23:45,59505
2026-06-15 10:23:47,59505
2026-06-15 10:23:49,59505
2026-06-15 10:23:51,59505
2026-06-15 10:23:53,59505
2026-06-15 10:23:55,59505
2026-06-15 10:23:57,59505
2026-06-15 10:23:59,59505
2026-06-15 10:24:01,59505
2026-06-15 10:24:03,59505
2026-06-15 10:24:05,59505
2026-06-15 10:24:07,59505
2026-06-15 10:24:09,59505
2026-06-15 10:24:11,59505
2026-06-15 10:24:13,59505
2026-06-15 10:24:15,59505
2026-06-15 10:24:17,59505
2026-06-15 10:24:19,59505
2026-06-15 10:24:21,59505
2026-06-15 10:24:24,59505
2026-06-15 10:24:26,59505
2026-06-15 10:24:28,59505
2026-06-15 10:24:30,59505
2026-06-15 10:24:32,59505
2026-06-15 10:24:34,59505
2026-06-15 10:24:36,59505
2026-06-15 10:24:38,59505
2026-06-15 10:24:40,59505
2026-06-15 10:24:42,59505
2026-06-15 10:24:44,59505
2026-06-15 10:24:46,59505
2026-06-15 10:24:48,59505
2026-06-15 10:24:50,59505
2026-06-15 10:24:52,59505
2026-06-15 10:24:54,59505
2026-06-15 10:24:56,59505
2026-06-15 10:24:58,59505
2026-06-15 10:25:00,59505
2026-06-15 10:25:02,59505
2026-06-15 10:25:04,59505
2026-06-15 10:25:06,59505
2026-06-15 10:25:08,59505
2026-06-15 10:25:11,59505
2026-06-15 10:25:13,59505
2026-06-15 10:25:15,59505
2026-06-15 10:25:17,59505
2026-06-15 10:25:19,59505
2026-06-15 10:25:21,59505
2026-06-15 10:25:23,59505
2026-06-15 10:25:25,59505
2026-06-15 10:25:27,59505
2026-06-15 10:25:29,59505
2026-06-15 10:25:31,59505
2026-06-15 10:25:33,59505
2026-06-15 10:25:35,59505
2026-06-15 10:25:37,59505
2026-06-15 10:25:39,59505
2026-06-15 10:25:41,59505
2026-06-15 10:25:43,59505
2026-06-15 10:25:45,54745
